trait,time_step,t1,t2,t3,total
prescrib,30,5.4715907208338902e-05,-0.00041634595947950516,-0.00032573184975654779,-3.5898202514618493e-05
prescrib,31,4.856800831950724e-05,-0.00055154739302711866,-0.00047163849759595047,-3.1340887111660966e-05
prescrib,32,0.00014534408023325894,-0.0003666163341734122,-0.00036875383643267045,0.0001474815824925172
prescrib,33,0.0001506106227408705,-0.00066715735959941224,-0.00040494433266098439,-0.0001116024041975574
prescrib,34,0.00014169982186589268,-0.00041804519955701005,-0.00024899977914711859,-2.7345598543998778e-05
prescrib,35,0.00015636288833668582,-0.00071507117082790419,-0.00034613496207756112,-0.00021257332041365717
frequenc,0,0.00046522374618523981,-0.0048340803685842657,-0.0015618382316165504,-0.0028070183907824755
frequenc,1,0.00046959022937409652,-0.0048793023821792729,-0.001702349378875916,-0.0027073627739292606
frequenc,2,0.00042625007663778778,-0.0050223348661138732,-0.00093278426439940773,-0.0036633005250766779
frequenc,3,8.340725839403235e-05,-0.0036009238636644557,-0.001439835740206701,-0.0020776808650637222
frequenc,4,0.00066951630867700506,-0.0034866341488378185,-0.00087909071133164172,-0.0019380271288291714
frequenc,5,-0.0001384517846577911,-0.0045015352414663375,-0.0016929483286589942,-0.002947038697465135
frequenc,6,-0.00016503984532746614,-0.0040922756623731097,-0.0017548851852281996,-0.0025024303224723769
frequenc,7,1.8301434629529083e-05,-0.0040655131952401762,-0.0016781117617061187,-0.002369099998904528
frequenc,8,-7.5670683089900195e-05,-0.0038235435124694237,-0.0014338447210115546,-0.0024653694745477694
frequenc,9,9.3563152263037328e-05,-0.0038943769024708209,-0.0024002018985070134,-0.0014006118517007702
frequenc,10,0.00027276294801149864,-0.0033510516568985493,-0.00053901159409675936,-0.0025392771147902914
frequenc,11,0.0002163678568945369,-0.0029580813096065739,-0.0013287496583790871,-0.0014129637943329498
frequenc,12,-8.8873748037355353e-05,-0.0035805123414301425,-0.0015245847325092744,-0.0021448013569582234
frequenc,13,-0.0004451641957901507,-0.0030886620865768388,-0.0014447306922478252,-0.0020890955901191645
frequenc,14,-0.00030354437594585636,-0.0026720327940281691,-0.0015879685123185011,-0.001387608657655524
frequenc,15,-0.00049043573232104116,-0.0021136910446658877,-0.0013035756053804614,-0.0013005511716064674
frequenc,16,-7.6473884597830856e-05,-0.0027253182322961129,-0.0016501155120217212,-0.0011516766048722225
frequenc,17,-0.00033594756990717214,-0.001990013531383626,-0.002035684243043432,-0.00029027685824736631
frequenc,18,3.5432835050042469e-05,-0.002315539546134642,-0.0018292745720519807,-0.00045083213903261872
frequenc,19,-0.00014902366190531021,-0.0024158451117898064,-0.00045672027122741328,-0.0021081485024677035
frequenc,20,0.00020126853508184423,-0.0030506038338144166,-0.0015007441148754243,-0.0013485911838571479
frequenc,21,1.4224848756789587e-05,-0.0027657932742599302,-0.0016120087160112033,-0.0011395597094919375
frequenc,22,0.00012265488640059857,-0.0024861702720982057,-0.0016685995618167869,-0.00069491582388082028
frequenc,23,0.00017062232157444567,-0.0022781732361044395,-0.001262942036884619,-0.00084460887764537494
frequenc,24,0.00024360583393612782,-0.002028110483696402,-0.0016018129527906268,-0.00018269169696964738
frequenc,25,-0.00010898102495790531,-0.0025572305088730472,-0.0019291956702140185,-0.00073701586361693376
frequenc,26,0.0005995258873464866,-0.0019934294451697163,-0.0015215409308820598,0.00012763737305883024
frequenc,27,0.000497254241867595,-0.0021316572044480435,-0.0020834806123282918,0.00044907764974784319
frequenc,28,0.0017257039561045812,-0.0023803312650033845,-0.0016038111488253632,0.00094918383992655987
frequenc,29,0.0013628850170506613,-0.0019207368866588261,-0.0012654621156203607,0.00070761024601219587
frequenc,30,0.0012941991104856306,-0.0027020145875219369,-0.0015779305529541774,0.00017011507591787114
frequenc,31,0.0011411369002675127,-0.0012740012251142012,-0.00029399128451242876,0.00016112695966574025
frequenc,32,0.00035634788812729889,-0.0029526955066995647,-0.0026628119300966921,6.64643115244265e-05
frequenc,33,0.00022066169822068275,-0.0027053072222544979,-0.0026748099670354155,0.00019016444300160029
frequenc,34,0.00018758414422026992,-0.0028959712208632147,-0.0034437830411184179,0.00073539596447547324
frequenc,35,-0.0007333683540303817,-0.0028881065357604188,-0.0039166327381136732,0.00029515784832287277
success,0,1.1593153178641116e-05,0.00080064842782822819,0.00017265725003294321,0.00063958433097392612
success,1,-3.1700347637579108e-05,-0.00024108142215984439,6.4398489848965389e-05,-0.00033718025964638888
success,2,2.6707325401989046e-05,-0.00032279325054063331,0.00026990747645747656,-0.00056599340159612082
success,3,-0.00019228771869914487,-0.0005831986236746931,9.474435489655023e-05,-0.00087023069727038818
success,4,0.00016373417860025754,-9.5020035773115544e-05,9.7888993758875356e-05,-2.9174850931733363e-05
success,5,6.7703214246866246e-05,-0.00044031530810761715,0.00023596355681573976,-0.00060857565067649064
success,6,0.00016433808475954095,-0.00096169651352896398,-0.00030239292388605226,-0.00049496550488337078
success,7,0.0001851670232921114,-0.00063612476206663122,-4.4143413362431301e-05,-0.00040681432541208847
success,8,0.0001460314124014354,-0.0010507954644741486,0.00012302824089579885,-0.0010277922929685119
success,9,0.00020359704669746395,-0.00077391627947348475,0.00016470978045919534,-0.0007350290132352162
success,10,7.3414146811051474e-05,-0.00087703230207010052,-0.00011775522344722281,-0.00068586293181182624
success,11,8.4082113504807318e-05,-0.0008283630384593513,-4.8029187490958242e-05,-0.0006962517374635858
success,12,0.00016128259717570052,-0.0010358392100252216,-2.3808889917321288e-05,-0.00085074772293219979
success,13,2.5705759705525863e-05,-0.001167927437348025,-0.00031309402291035518,-0.00082912765473214397
success,14,8.242035955743992e-05,-0.00055440327141027866,0.00022333701312658621,-0.00069531992497942488
success,15,-0.00012713662207727286,-0.00084739763880749882,-0.00024342060649719448,-0.00073111365438757714
success,16,-1.8020836073771722e-05,-0.00069714917037478068,-3.7299031054053226e-05,-0.00067787097539449923
success,17,1.2670422090082713e-05,-0.00068582713308145706,-0.00025969231458036437,-0.00041346439641101003
success,18,0.00010112259749372862,-0.00066677163643460709,0.00014545633180888988,-0.00071110537074976841
success,19,2.8457146968562847e-05,-0.00082647879319151731,-0.00010798916762897765,-0.00069003247859397688
success,20,1.3857679447253595e-05,-0.00069820869895687574,-0.00010165144696406922,-0.00058269957254555296
success,21,-6.644294232629833e-05,-0.00063645402368928833,-0.00019125528650700772,-0.00051164167950857892
success,22,-2.614033587091477e-05,-0.00086856204679145203,-0.00012631932876267212,-0.00076838305389969469
success,23,-9.7285178373956408e-05,-0.00037610146362658672,-0.00016796352467246141,-0.00030542311732808169
success,24,-0.0001672696215343358,-0.0004753409199805686,-0.00014196536169445214,-0.00050064517982045223
success,25,-0.00010510866441485642,-0.0003520005942755354,-0.00023865257185948276,-0.00021845668683090911
success,26,-0.00010059918365928372,-0.00020714937708792767,-1.7905534724331232e-05,-0.00028984302602288016
success,27,-0.00011015080231395354,-0.00071641975406730332,-0.00029217251206603372,-0.0005343980443152231
success,28,-0.00011619339056454669,-0.00043767661158375615,-0.00014434762992530318,-0.00040952237222299966
success,29,-0.0001281498602795671,-0.00028035993928376892,-0.00016352853749364304,-0.000244981262069693
success,30,-6.3786645179453186e-05,-0.00022448054432066015,-4.5278244251966677e-05,-0.00024298894524814665
success,31,-3.0872425728589756e-05,-0.00027786506175246921,6.4973595116459167e-05,-0.00037371108259751811
success,32,3.9426501199584302e-05,-0.00045064123170041525,-0.00011114839282258482,-0.00030006633767824613
success,33,-8.8405882862083385e-06,-0.0004978233309704482,-0.00016785363274663366,-0.00033881028651002289
success,34,-2.8452771944415824e-05,-0.00069771645660625771,-0.00054614272932886445,-0.00018002649922180909
success,35,-4.6791390526830498e-05,-0.00052732238147573771,-0.00045542110529391651,-0.00011869266670865171
filter,0,-0.00053190733875349452,0.00037499921858246072,0.00011201473746431568,-0.00026892285763534945
filter,1,-0.0001289993251932385,0.00063240320883910955,0.00061688246009408156,-0.00011347857644821054
filter,2,-0.00017698086330470006,0.00072176513863318509,0.00048406470935294523,6.0719565975539749e-05
filter,3,-0.00022680795712301611,0.0016099363233330814,0.00090503221728977185,0.00047809614892029353
filter,4,-0.00015416740111553887,-0.00051555621564075668,0.00028100809790868422,-0.00095073171466497977
filter,5,-0.00036637555641559161,0.0012808210155437153,0.0010024835364561377,-8.8038077328014136e-05
filter,6,-0.00058439091398791395,-0.00017492755639311763,0.00048928011615332603,-0.0012485985865343576
filter,7,-0.00031023478101280873,0.00092309751275057399,0.0012455096586805072,-0.00063264692694274191
filter,8,-0.0006377453139088026,9.7647135748148584e-05,0.00044164863331111633,-0.00098174681147177034
filter,9,-0.00016404204558445436,5.5948771583334849e-05,0.00076970751543902719,-0.00087780078944014669
filter,10,-0.00020407352665473117,-0.00038251824721149844,0.00017050277011288717,-0.00075709454397911678
filter,11,-0.00034029299117895918,0.0011049405764555114,0.0010184902746333,-0.00025384268935674768
filter,12,-0.0001694602818551162,0.00069970826578117772,0.0019790402855317281,-0.0014487923016056666
filter,13,-0.00022325774600051056,1.8318275356635872e-05,0.0010332684053069752,-0.0012382078759508499
filter,14,-0.00047184834577144286,-9.2568544643241272e-05,0.00014721447996320644,-0.00071163137037789058
filter,15,-0.00034896761567617562,5.918445526588461e-05,0.00058689963612883374,-0.00087668279653912475
filter,16,-0.00049885676813433771,8.4449227361545068e-05,0.00024545092328965656,-0.0006598584640624492
filter,17,-0.0004438619974809747,-0.00028829203010789057,0.00024080231332826484,-0.00097295634091713011
filter,18,-0.00064098116151266359,0.00096282975107189121,8.6842792696450587e-05,0.00023500579686277709
filter,19,-0.0004034448400959374,0.00055857541197400673,0.0011136677670725555,-0.0009585371951944862
filter,20,-0.00037256867689446874,0.00078557619226074201,0.0011134957313119382,-0.00070048821594566497
filter,21,-0.00077894962517571862,0.00068779941711847583,0.0011102273866397763,-0.0012013775946970191
filter,22,-0.00109430347460561,-0.00013283480944210478,3.0209404946128704e-05,-0.0012573476889938436
filter,23,-0.00072921874556673943,0.00015755419940507314,7.2634043190240971e-05,-0.0006442985893519073
filter,24,-0.00044127776191892277,-4.3216172997719612e-05,0.00026639855987747429,-0.00075089249479411667
filter,25,0.00010499142881420265,0.00046105340820988425,0.00091829004111556429,-0.00035224520409147739
filter,26,7.5434596400261069e-05,-0.0002358262406703753,8.3083495360180884e-05,-0.00024347513963029511
filter,27,1.8305660620402008e-05,0.00096332967511874993,0.0010277459664104018,-4.6110630671249847e-05
filter,28,0.00027827721856909279,-0.0012184222960647828,-0.000402917784683496,-0.00053722729281219413
filter,29,0.00038086894133415865,-0.0011409272743710445,4.4332247623542393e-05,-0.00080439058066042804
filter,30,0.00035224986573111983,-0.00088805508157282034,0.00026323909462294014,-0.0007990443104646406
filter,31,-0.00029072779825181812,-0.00081060510659477321,-0.0003200758439908798,-0.00078125706085571157
filter,32,-0.0002270655522058792,-0.00093760091760450369,0.00021198787694283672,-0.0013766543467532196
filter,33,-3.5422227669862855e-05,-0.0015425686693286689,-0.00056924266579694402,-0.0010087482312015877
filter,34,-0.00020885760297419042,-0.00061953531992291558,0.00022071514687388159,-0.0010491080697709876
filter,35,-0.0012490599848928774,-0.0021140974261747289,-0.0019516519303889182,-0.0014115054806786882
prefetch,0,0.0,3.8762937720418682e-05,2.3519500020348561e-05,1.524343770007012e-05
prefetch,1,0.0,1.1772326507615373e-05,-8.8173621762917246e-06,2.0589688683907098e-05
prefetch,2,0.0,1.1550267993763286e-05,-4.7331945217060043e-06,1.628346251546929e-05
prefetch,3,1.7961329748899382e-05,5.0823071043472081e-06,3.4035352985536039e-05,-1.0991716132289449e-05
prefetch,4,9.8856231291728297e-06,1.2393710712776177e-05,1.1331969325795658e-05,1.0947364516153351e-05
prefetch,5,5.6262194788794143e-06,-2.2715159982041312e-05,-3.245337387862603e-06,-1.3843603115299296e-05
prefetch,6,6.6132191362550788e-05,4.2549543301996696e-05,6.0241944251258484e-05,4.8439790413289001e-05
prefetch,7,4.3814292640490133e-05,-2.2971239313992499e-06,2.6671507274424929e-05,1.4845661434665954e-05
prefetch,8,1.7287390990912358e-05,8.9896981385453955e-06,-1.6446275902330563e-06,2.7921716719690811e-05
prefetch,9,1.6836967339394245e-05,5.7126244891168198e-07,9.0820935741905134e-07,1.6500020430886876e-05
prefetch,10,7.9366978831271704e-05,-4.3314036835647216e-06,-1.3349936566607976e-05,8.8385511714314952e-05
prefetch,11,0.00010566385489297638,-4.8075537689488789e-06,8.3969492401405872e-05,1.6886808722621626e-05
prefetch,12,7.6644849968596259e-05,7.8662660164544368e-05,0.0001287125151407088,2.6594994992431827e-05
prefetch,13,3.7923974003489742e-05,-0.00010246474358907465,-2.4899050854678953e-06,-6.2050864500117004e-05
prefetch,14,0.00010292641409236981,-0.00016167477613440549,2.3312210460059493e-07,-5.8981484146636298e-05
prefetch,15,9.3237355852420856e-05,-0.00020683087575009389,1.3738870007907335e-05,-0.00012733238990558036
prefetch,16,0.0001392373372672407,-9.8929713520483787e-05,-1.9314078107359857e-06,4.2239031557492906e-05
prefetch,17,0.00014952853922158403,-0.00022404873618774314,-3.1138488336127821e-05,-4.3381708630031279e-05
prefetch,18,0.00018707354976849633,-0.00021678871972540483,1.6596908985578503e-05,-4.6312078942487001e-05
prefetch,19,0.00020966830350070115,-9.7551147680945342e-05,7.2986069820816794e-05,3.913108599893901e-05
prefetch,20,0.00025701669004906275,-7.3788620459122264e-05,-6.6184203010448338e-05,0.00024941227260038884
prefetch,21,0.00013713069213138967,-0.00010795401677924624,-4.243281986631653e-05,7.1609495218459974e-05
prefetch,22,0.00011736192789035243,-0.00013545835942917607,-3.577978029151935e-05,1.7683348752695722e-05
prefetch,23,0.00013325199506114823,-0.00012736545515878658,-1.5878219391956097e-06,7.4743618415572493e-06
prefetch,24,0.00015956560871724465,-0.00015058930696501118,1.1826950493791769e-05,-2.8506487415582912e-06
prefetch,25,0.00012476118693187019,-0.00016193839359368518,-7.9165772148704627e-05,4.1988565486889646e-05
prefetch,26,9.9049906925633856e-05,-0.00019571475057927112,-0.00011279344116373386,1.6128597510096595e-05
prefetch,27,8.3202567792682805e-05,-0.00022650423887907509,-0.00017851913750929958,3.5217466422907281e-05
prefetch,28,0.0001368841839818158,-0.00022571554044140159,-9.6239870546282276e-05,7.4085140866964787e-06
prefetch,29,0.00018730503283622571,-0.00018351991869842388,7.1151351549580608e-05,-6.7366237411778786e-05
prefetch,30,0.00013920266817291893,-5.8792997844275987e-05,4.6892439811572067e-05,3.351723051707087e-05
prefetch,31,0.00020018368750654615,-9.787235795363795e-05,8.6621090508214431e-05,1.5690239044693769e-05
prefetch,32,6.1200176863670841e-05,-0.00020580375931431361,-8.4736756948538907e-05,-5.9866825502103847e-05
prefetch,33,8.4242340023525067e-05,-0.00021955936678457003,-4.8973314013568722e-05,-8.6343712747476229e-05
prefetch,34,0.00010950429175837733,-3.9517355507944177e-05,6.2865145935306105e-05,7.1217903151270506e-06
prefetch,35,2.9883515539300213e-05,-0.00010455850071844144,3.5599175662154293e-05,-0.00011027416084129552
circuit,0,0.00033800776974452905,-0.011254667529137877,-0.0027898896548620039,-0.0081267701045313438
circuit,1,-0.0004670991961552792,-0.010212929544321478,-0.0021730698422782889,-0.008506958898198469
circuit,2,0.00072531320141446887,-0.0098043251257954843,-0.0028081437188948789,-0.0062708682054861374
circuit,3,0.00037518489854673873,-0.0085860430910432925,-0.0033747786122397378,-0.0048360795802568149
circuit,4,0.00071356951153160771,-0.0087577782417851413,-0.0046553503723940157,-0.0033888583578595179
circuit,5,1.3927748891310038e-05,-0.007567517333165831,-0.0039799493970728121,-0.0035736401872017085
circuit,6,-0.00036063780332594257,-0.0060854984075674762,-0.0036649625699614499,-0.0027811736409319686
circuit,7,0.00094500622322314675,-0.007874365146027542,-0.0043189283052596636,-0.002610430617544731
circuit,8,0.0012928569250972967,-0.0074470971869268644,-0.0038934281767852097,-0.0022608120850443579
circuit,9,0.0017528703632005076,-0.0076219731261055156,-0.0041793920646845369,-0.0016897106982204715
circuit,10,0.00068346967447901249,-0.0078684750477508655,-0.0035164603744512342,-0.0036685449988206192
circuit,11,0.001139699880767288,-0.0076810463526800991,-0.0032608043030719629,-0.0032805421688408484
circuit,12,0.00066778170707902358,-0.0069557577123230121,-0.0037033896351386496,-0.0025845863701053386
circuit,13,0.00099924173821623369,-0.0069415831997351697,-0.0031198082114809026,-0.002822533250038034
circuit,14,0.00032434532724769094,-0.0062246495203408863,-0.0044677131228475523,-0.0014325910702456431
circuit,15,0.00022014653034484766,-0.0056463837138434579,-0.0039950616113791611,-0.0014311755721194488
circuit,16,0.00041530187027709488,-0.0062641185428408633,-0.0057910131567402677,-5.7803515823500601e-05
circuit,17,0.0013568826653454686,-0.005272432511803973,-0.0056406552298546853,0.0017251053833961805
circuit,18,0.00072860222522978498,-0.005334599842601255,-0.0057586438350495546,0.0011526462176780841
circuit,19,0.00045827850197942787,-0.0045091262261490392,-0.0038455379837907615,-0.00020530974037884925
circuit,20,0.00053492461081757836,-0.0054692668027466196,-0.0049542732516538327,1.9931059724791894e-05
circuit,21,0.00058920127375753999,-0.0050451420300747386,-0.0053660298375573651,0.00091008908124016671
circuit,22,0.0005306412305758607,-0.0042236988308148003,-0.0055452962267159237,0.001852238626476984
circuit,23,0.0014865338601995086,-0.0051275417717436865,-0.0053303880432057768,0.001689380131661599
circuit,24,0.00084958753461261043,-0.0045819128045441852,-0.0065376471988712118,0.0028053219289396365
circuit,25,-0.0011408813358576371,-0.0035628944062892688,-0.0076886612550061918,0.0029848855128592859
circuit,26,-0.00099731839090058953,-0.0039221124572318029,-0.0075946427022415578,0.0026752118541091656
circuit,27,-0.00045060365456865161,-0.0045490034715947583,-0.0077964195468596615,0.0027968124206962514
circuit,28,-0.0012497732719481526,-0.0040459042904848787,-0.0082394695468611615,0.0029437919844281304
circuit,29,-0.00138540322464123,-0.0026441370502483619,-0.0081381242807722007,0.0041085840058826088
circuit,30,-0.0011243225280985784,-0.0035528323323629147,-0.007868276518100039,0.0031911216576385459
circuit,31,-0.0016860104457456743,-0.0026319365542411747,-0.007314450405577321,0.002996503405590472
circuit,32,-0.0048231939282740686,-0.0031199846953069536,-0.0095647792583500556,0.0016216006347690333
circuit,33,-0.0049110247285980239,-0.0026985173671866935,-0.0080236173038108274,0.00041407520802611009
circuit,34,-0.0046053067970818883,-0.0045645497483119257,-0.0088129928532540217,-0.00035686369213979233
circuit,35,-0.0053223922524579951,-0.0030303257667212034,-0.0068049184396431414,-0.001547799579536057
midfoot,0,0.0,0.0,0.0,0.0
midfoot,1,0.0,0.0,0.0,0.0
midfoot,2,0.0,0.0,0.0,0.0
midfoot,3,0.0,0.0,0.0,0.0
midfoot,4,0.0,0.0,0.0,0.0
midfoot,5,0.0,0.0,0.0,0.0
midfoot,6,0.0,0.0,0.0,0.0
midfoot,7,0.0,0.0,0.0,0.0
midfoot,8,0.0,0.0,0.0,0.0
midfoot,9,0.0,1.5780963113273024e-05,3.6582815761170039e-06,1.2122681537156019e-05
midfoot,10,0.0,0.0,0.0,0.0
midfoot,11,0.0,3.2282949292096455e-05,1.1187683069836733e-05,2.1095266222259726e-05
midfoot,12,-1.3378338295037073e-06,3.3141629973930958e-05,2.0739853754912858e-06,2.9729810768935966e-05
midfoot,13,-1.1958633078157705e-06,1.157498720106341e-05,3.227483753943833e-06,7.1516401393038081e-06
midfoot,14,-1.4493670213149116e-06,-7.5890916202047545e-06,0.0,-9.0384586415196659e-06
midfoot,15,-3.1190834779870335e-06,1.0851475502684926e-05,5.8142709417006961e-06,1.9181210829971961e-06
midfoot,16,-3.3827891704761616e-06,3.1082373912047251e-05,2.0431688193195849e-05,7.2678965483752433e-06
midfoot,17,-2.2639101323959828e-06,4.1614022194872085e-05,2.5222301699154683e-05,1.4127810363321414e-05
midfoot,18,-9.7465557678945542e-07,2.5728051598675509e-05,2.6160910628362914e-05,-1.4075146064768621e-06
midfoot,19,-4.1761799915354399e-06,-1.0411620855807392e-05,0.0,-1.4587800847342832e-05
midfoot,20,2.8995661097149118e-06,7.1115724243856843e-06,7.8101155268093237e-06,2.2010230072912725e-06
midfoot,21,2.7822708948452077e-06,2.9147507522808431e-05,1.7700134283558018e-05,1.4229644134095618e-05
midfoot,22,-3.3654426078015807e-07,3.2512276693175326e-05,1.595467082346764e-05,1.6221061608927527e-05
midfoot,23,-3.8940822323896526e-06,8.5886005936782543e-05,6.2428377638359554e-05,1.9563546066033336e-05
midfoot,24,-3.9089524187590476e-06,0.00024143841916813191,0.00023995985540095895,-2.4303886515860749e-06
midfoot,25,-4.6750793911584619e-06,3.4386438865585026e-05,2.1223808552189015e-05,8.4875509222375465e-06
midfoot,26,-1.0735738230617222e-06,2.2540651340824926e-06,5.8383150679549358e-06,-4.6578237569341654e-06
midfoot,27,-1.3886185657402791e-06,3.2665582433104973e-05,3.1618600469618792e-05,-3.4163660225409193e-07
midfoot,28,-1.1163285608278816e-06,2.5128558113244487e-05,1.0157175952109317e-05,1.3855053600307287e-05
midfoot,29,-5.3566236139855073e-06,0.00011539156768911637,7.4141725485134946e-05,3.589321858999592e-05
midfoot,30,-1.0287617616710327e-06,9.1238193414323494e-05,8.8311491666221017e-05,1.8979399864314473e-06
midfoot,31,-4.052276746163105e-06,8.1558348863889986e-05,6.8046583080928543e-05,9.4594890367983398e-06
midfoot,32,7.8661447539889397e-07,2.6099513637025248e-05,2.5373014381049522e-05,1.5131137313746197e-06
midfoot,33,-1.1569983951426769e-05,6.9774692486276302e-06,1.2080342382347401e-05,-1.667285708514654e-05
midfoot,34,-1.6310797718059142e-05,1.2032546499028986e-05,2.214910593047956e-06,-6.4931618120781107e-06
midfoot,35,-6.3874812266888569e-06,1.921123974577374e-05,1.669739970438024e-05,-3.8736411852953573e-06
top,0,-0.00076143340225774084,0.0031874655292407363,0.00076226731791852144,0.0016637648090644741
top,1,-0.00064751508004969353,0.0013567772135959629,0.00056817377972836797,0.00014108835381790134
top,2,-0.00043276496303435634,0.0026092781505095692,0.0010709285430612371,0.0011055846444139759
top,3,-0.0001361741081701825,0.0017635905024010906,0.0011235375655174603,0.00050387882871344783
top,4,-0.0004608005533110132,0.0021223829123026283,0.00081675539885742935,0.00084482696013418561
top,5,-0.00041926214461191635,0.0023234238543160739,0.0010257011457159677,0.00087846056398818966
top,6,-0.00053801615453632622,0.0022239625554651347,0.00085496259825935136,0.00083098380266945736
top,7,-0.00064420412882308664,0.0023838838469428529,0.0010768806524355137,0.00066279906568425268
top,8,-0.00064962794601311079,0.0020199115529807967,0.00096887771593141283,0.00040140589103627305
top,9,-0.00048188658837462067,0.0021482155056553702,0.0010289711451278193,0.00063735777215292999
top,10,-0.00038352879202380077,0.0025692208656437504,0.00090824642695018715,0.0012774456466697623
top,11,-0.00062830713177116542,0.0021049330422375969,0.0012971600039582427,0.00017946590650818901
top,12,-0.00033745839149966066,0.0018299571326338721,0.0012067560629079269,0.00028574267822628445
top,13,-0.00043838387717882917,0.0021938641850027234,0.001229572765046064,0.00052590754277783043
top,14,-0.0005818924840327249,0.0019387802153839674,0.0011851399567459418,0.00017174777460530078
top,15,-0.00057341119340352899,0.0032681006279083255,0.0018343260354121249,0.00086036339909267151
top,16,-0.00062373678709771432,0.0031519973640971276,0.0013906509518713949,0.0011376096251280183
top,17,-0.000562825386995024,0.0026236323156827767,0.0010744572052290575,0.00098634972345869494
top,18,-0.00080459022588759855,0.0030872791181294559,0.0014248044180247121,0.00085788447421714532
top,19,-0.00075621879401407521,0.0018240547043344374,0.00069133486363495895,0.00037650104668540338
top,20,-0.0010157640372633289,0.0024173887673847047,0.001121662173719704,0.00027996255640167205
top,21,-0.00089407402718494127,0.0019162602156839754,0.00075303557081204031,0.00026915061768699369
top,22,-0.00076802756852305189,0.0033811483210617376,0.0018056827339311156,0.00080743801860757008
top,23,-0.00086620462341069479,0.0029391331087517147,0.0011849259337365261,0.00088800255160449357
top,24,-0.00088191681999288669,0.0020145909024097287,0.00092965811647060322,0.00020301596594623876
top,25,-0.00088692951676717544,0.0016014000451476172,0.00083466837259829358,-0.00012019784421785171
top,26,-0.0010527912841942122,0.0017526844641390501,0.00087462752636487757,-0.00017473434642003953
top,27,-0.00095735282281115305,0.00098960580062845476,0.0004087994498559929,-0.00037654647203869129
top,28,-0.0010850212431405468,0.0020242327471775307,0.0017952534576328701,-0.00085604195359588638
top,29,-0.0011100979111469907,0.0018784654344246898,0.0013029231475413102,-0.00053455562426361122
top,30,-0.0011064047114986548,0.0010278534736275163,0.0003550916362328137,-0.00043364287410395212
top,31,-0.001369179375143692,0.0011713777132696503,0.00013943183287574548,-0.0003372334947497873
top,32,-0.0017435712153246669,0.0012888817781479918,0.00020910899829942116,-0.00066379843547609632
top,33,-0.0017851811563340478,0.0012702769440577372,0.0002483994521829339,-0.00076330366445924447
top,34,-0.0020101070536627172,0.0012994429188058591,0.00031169732634913499,-0.0010223614612059929
top,35,-0.0019225075708213292,0.0017021617572977846,0.00065568311168864618,-0.00087602892521219076
first,0,-0.00035036886726884923,0.0013006914118165798,-0.000295105907514171,0.0012454284520619016
first,1,-2.5005391185738592e-05,0.00093029215327840168,-5.735604125892435e-06,0.00091102236621855553
first,2,2.1772903747765491e-05,0.00071003749594678934,-0.00020846848435069454,0.00094027888404524945
first,3,-3.4234025288721432e-05,0.00032127756861178273,-0.00041806489590197121,0.00070510843922503251
first,4,-0.00027038533094998714,0.0015887395072223327,-9.3008442280276098e-05,0.0014113626185526217
first,5,-0.00036179810096291683,0.0023963121853229782,0.00097168326798881038,0.0010628308163712508
first,6,-0.00021845542927237014,0.00037174443835058751,-0.00063167943855848945,0.00078496844763670682
first,7,-5.6732665033605664e-05,0.0017939130913809233,-4.119607962955309e-05,0.0017783765059768706
first,8,7.9467953768419416e-05,0.0011687188095818976,-0.00032869339343177307,0.00157688015678209
first,9,0.00023408361507887301,0.0013135890966331032,-0.00028207453016725536,0.0018297472418792315
first,10,0.00030246514209573516,0.0012809190701419653,-0.00040328101435903595,0.0019866652265967365
first,11,0.00013815256429000595,0.0014715493238230805,-4.6671481098437919e-06,0.0016143690362229301
first,12,6.6911896462108509e-05,0.0026982103087656193,-0.00037147957222943465,0.0031366017774571622
first,13,0.0003760245273421801,0.0027533909650146581,-0.00014026473864126341,0.0032696802309981014
first,14,0.00044193378680357166,0.0031617601159446376,-5.2453794111211637e-05,0.0036561476968594211
first,15,0.00015278716676310185,0.0032020945174466753,0.00025859764495185446,0.0030962840392579228
first,16,0.00021300386165677828,0.0041282259600644872,-0.0013160363326587586,0.0056572661543800237
first,17,0.00011208957539272586,0.004772091148747379,-0.00050196114534413049,0.0053861418694842352
first,18,5.7883256095638282e-05,0.0056925229019932017,-4.1174508521666944e-05,0.0057915806666105074
first,19,-0.00034302956608245593,0.0076286378659922551,0.00055700734856774432,0.006728600951342055
first,20,-7.175371229253324e-05,0.0083267590313937864,8.991041095242473e-05,0.0081650949081488282
first,21,9.9528374327972021e-05,0.0094630146312202432,0.00098044965759244338,0.0085820933479557708
first,22,0.00012342195647270597,0.0098817605789663261,0.0001602720618892313,0.0098449104735498002
first,23,6.374532106641037e-06,0.010443168169531045,0.00051500762213212809,0.0099345350795055579
first,24,-6.3146179353595569e-05,0.0099211447365437477,0.00011653189058466096,0.0097414666666054903
first,25,-0.00043911668279718118,0.01180997667828681,-0.00011022444815957439,0.011481084443649203
first,26,6.953151805738125e-05,0.015950325505316686,0.0023788556876096927,0.013641001335764374
first,27,-0.00010987925117645782,0.018395654280385258,0.0010594134764848066,0.017226361552723994
first,28,-0.00076422584064240605,0.016806369346203942,-1.4287482940888105e-05,0.016056430988502422
first,29,-0.0006865865352474258,0.017257199602030864,-0.0025850258934812108,0.019155638960264648
first,30,-0.00057674522097580811,0.020334749385462019,-0.0015970492044758487,0.021355053368962061
